helyseg_nev,ksh_kod,jogallas,varmegye,jaras_kod,jaras_nev,jaras_szekhelye,ph_kod,ph_szekhelye,terulet_ha,lako_nepesseg,lakasok_szama,becslult_terulet,bolgar,gorog,horvat,lengyel,nemet,ormeny,roma,roman,ruszin,szerb,szlovak,szloven,ukran
Szomor,21421.0,község,Komárom-Esztergom,115 0,Tatabányai,Tatabánya,5.0,Gyermely,1319.0,1092,407,,,,,,1.0,,,,,,,,
Szorgalmatos,34388.0,község,Szabolcs-Szatmár-Bereg,158 0,Tiszavasvári,Tiszavasvári,5.0,Tiszalök,844.0,719,333,,,,,,,,,,,,,,
Szorosad,5193.0,község,Somogy,147 0,Tabi,Tab,5.0,Törökkoppány,648.0,92,54,,,,,,,,,,,,,,
Szőc,16692.0,község,Veszprém,183 0,Ajkai,Ajka,5.0,Nyirád,754.0,457,119,,,,,,,,,,,,,,
Szőce,19521.0,község,Vas,177 0,Körmendi,Körmend,5.0,Nádasd,1871.0,333,219,,,,,,,,,,,,,,
Sződ,12690.0,község,Pest,138 0,Váci,Vác,1.0,–,1354.0,3473,1122,,,,,,,,,,,,,,
Sződliget,28866.0,nagyközség,Pest,138 0,Váci,Vác,2.0,[Helyben],731.0,4915,1715,,,,,,,,,,,,,,
Szögliget,16179.0,község,Borsod-Abaúj-Zemplén,055 0,Edelényi,Edelény,5.0,Perkupa,3474.0,516,391,,,,,,,,,,,,,,
Szőke,22211.0,község,Baranya,028 0,Pécsi,Pécs,5.0,Regenye,648.0,120,52,,,,,,,,1.0,,,,,,
Szőkéd,7694.0,község,Baranya,028 0,Pécsi,Pécs,5.0,Pécsudvard,958.0,351,139,,,,1.0,,,,1.0,,,,,,
Szőkedencs,5810.0,község,Somogy,144 0,Marcali,Marcali,5.0,Balatonszentgyörgy,1869.0000000000002,280,189,,,,,,,,,,,,,,
Szőlősardó,7889.0,község,Borsod-Abaúj-Zemplén,055 0,Edelényi,Edelény,5.0,Perkupa,1066.0,101,87,,,,,,,,,,,,,,
Szőlősgyörök,11101.0,község,Somogy,142 0,Fonyódi,Fonyód,5.0,Buzsák,1863.0,1205,607,,,,,,,,,,,,,,
Szörény,5528.0,község,Baranya,033 0,Szigetvári,Szigetvár,5.0,Kétújfalu,441.0,80,33,,,,,,,,,,,,,,
Szúcs,13523.0,község,Heves,104 0,Egri,Eger,5.0,Egercsehi,849.0,346,164,,,,,,,,1.0,,,,,,
Szuha,28194.0,község,Nógrád,117 0,Bátonyterenyei,Bátonyterenye,5.0,Mátramindszent,1755.9999999999998,550,374,,,,,,,,,,,,1.0,,
Szuhafő,3160.0,község,Borsod-Abaúj-Zemplén,063 0,Putnoki,Putnok,5.0,Ragály,1605.0,98,81,,,,,,,,,,,,,,
Szuhakálló,11110.0,község,Borsod-Abaúj-Zemplén,058 0,Kazincbarcikai,Kazincbarcika,2.0,[Helyben],696.0,927,378,,,,,,,,1.0,,,,,,
Szuhogy,24606.0,község,Borsod-Abaúj-Zemplén,055 0,Edelényi,Edelény,5.0,Szendrő,1700.0,986,435,,,,,,,,1.0,,,,,,
Szulimán,15404.0,község,Baranya,033 0,Szigetvári,Szigetvár,5.0,Mozsgó,1049.0,222,108,,,,,,,,,,,,,,
Szulok,10986.0,község,Somogy,140 0,Barcsi,Barcs,5.0,Homokszentgyörgy,2791.0,558,291,,,,,,1.0,,,,,,,,
Szurdokpüspöki,19044.0,község,Nógrád,118 0,Pásztói,Pásztó,2.0,[Helyben],2670.0,1792,893,,,,,,,,,,,,,,
Szűcsi,9982.0,község,Heves,107 0,Hatvani,Hatvan,5.0,Rózsaszentmárton,1738.0,1409,653,,,,,,,,,,,,,,
Szügy,18786.0,község,Nógrád,116 0,Balassagyarmati,Balassagyarmat,2.0,[Helyben],1950.0,1391,518,,,,,,,,1.0,,,,1.0,,
Szűr,11217.0,község,Baranya,027 0,Mohácsi,Mohács,5.0,Himesháza,784.0,237,122,,,,,,1.0,,,,,,,,
Tab,8590.0,város,Somogy,147 1,Tabi,Tab,2.0,[Helyben],2586.0,3971,1906,,,,,,,,,,,,,,
Tabajd,14465.0,község,Fejér,077 0,Bicskei,Bicske,5.0,Felcsút,2657.0,973,367,,,,,,,,,,,,,,
Tabdi,25432.0,község,Bács-Kiskun,039 0,Kiskőrösi,Kiskőrös,2.0,[Helyben],2139.0,997,542,,,,,,,,,,,,,,
Táborfalva,8332.0,nagyközség,Pest,125 0,Dabasi,Dabas,1.0,–,4205.0,3324,1506,,,,,,,,,,,,,,
Tác,29267.0,község,Fejér,085 0,Székesfehérvári,Székesfehérvár,2.0,[Helyben],4569.0,1690,619,,,,,,,,,,,,,,
Tagyon,17039.0,község,Veszprém,185 0,Balatonfüredi,Balatonfüred,5.0,Zánka,276.0,123,40,,,,,,1.0,,,,,,,,
Tahitótfalu,31963.0,község,Pest,135 0,Szentendrei,Szentendre,2.0,[Helyben],3917.0,6358,2446,,,,,,,,,,,,,,
Takácsi,13125.0,község,Veszprém,187 0,Pápai,Pápa,5.0,Vaszar,1913.0,808,355,,,,,,,,,,,,,,
Tákos,29911.0,község,Szabolcs-Szatmár-Bereg,159 0,Vásárosnaményi,Vásárosnamény,5.0,Csaroda,1082.0,330,138,,,,,,,,,,,,,,
Taksony,30720.0,nagyközség,Pest,136 0,Szigetszentmiklósi,Szigetszentmiklós,1.0,–,2085.0,6815,2554,,,,,,1.0,,,,,,,,
Taktabáj,3708.0,község,Borsod-Abaúj-Zemplén,069 0,Tokaji,Tokaj,5.0,Bodrogkeresztúr,1682.0,570,203,,,,,,,,,,,,,,
Taktaharkány,18245.0,nagyközség,Borsod-Abaúj-Zemplén,066 0,Szerencsi,Szerencs,1.0,–,3913.0000000000005,3447,1284,,,,,,,,,,,,,,
Taktakenéz,28787.0,község,Borsod-Abaúj-Zemplén,066 0,Szerencsi,Szerencs,5.0,Prügy,1973.9999999999998,1064,368,,,,,,,,1.0,,,,,,
Taktaszada,3133.0,község,Borsod-Abaúj-Zemplén,066 0,Szerencsi,Szerencs,1.0,–,2574.0,1739,634,,,,,,,,1.0,,,,,,
Taliándörögd,17321.0,község,Veszprém,189 0,Tapolcai,Tapolca,5.0,Monostorapáti,2807.0,745,315,,,,,,,,,,,,,,
Tállya,12210.0,község,Borsod-Abaúj-Zemplén,066 0,Szerencsi,Szerencs,2.0,[Helyben],3796.0,1540,940,,,,,,,,1.0,,,,,,
Tamási,24563.0,város,Tolna,174 1,Tamási,Tamási,1.0,–,11195.0,7408,3825,,,,,,1.0,,1.0,,,,,,
Tanakajd,16212.0,község,Vas,181 0,Szombathelyi,Szombathely,5.0,Vasszécseny,1182.0,787,280,,,,,,,,,,,,,,
Táp,14261.0,község,Győr-Moson-Sopron,090 0,Pannonhalmi,Pannonhalma,5.0,Pázmándfalu,1988.0,721,299,,,,,,,,,,,,,,
Tápióbicske,15015.0,község,Pest,131 0,Nagykátai,Nagykáta,1.0,–,4848.0,3655,1505,,,,,,,,1.0,,,,,,
Tápiógyörgye,17303.0,község,Pest,131 0,Nagykátai,Nagykáta,1.0,–,5331.0,3590,1492,,,,,,,,,,,,,,
Tápióság,9405.0,község,Pest,131 0,Nagykátai,Nagykáta,1.0,–,3354.0,2674,1148,,,,,,,,,,,,,,
Tápiószecső,31796.0,nagyközség,Pest,131 0,Nagykátai,Nagykáta,1.0,–,3838.0000000000005,6119,2404,,,,,,,,1.0,,,,,,
Tápiószele,14146.0,város,Pest,131 0,Nagykátai,Nagykáta,1.0,–,3699.0,5835,2364,,,,,,,,1.0,,,,,,
Tápiószentmárton,14571.0,nagyközség,Pest,131 0,Nagykátai,Nagykáta,1.0,–,10291.0,5717,2516,,,,,,,,1.0,,,,,,
Tápiószőlős,2769.0,község,Pest,124 0,Ceglédi,Cegléd,1.0,–,3181.0,2870,1334,,,,,,,,,,,,,,
Táplánszentkereszt,32045.0,község,Vas,181 0,Szombathelyi,Szombathely,1.0,–,2007.9999999999998,2583,889,,,,,,,,,,,,,,
Tapolca,29434.0,város,Veszprém,189 1,Tapolcai,Tapolca,2.0,[Helyben],6345.0,13829,6889,,,,,,1.0,,1.0,,,,,,
Tapsony,24615.0,község,Somogy,144 0,Marcali,Marcali,5.0,Mesztegnyő,3161.0,577,375,,,,,,,,1.0,,,,,,
Tápszentmiklós,21971.0,község,Győr-Moson-Sopron,090 0,Pannonhalmi,Pannonhalma,2.0,[Helyben],2075.0,889,343,,,,,,,,,,,,,,
Tar,32896.0,község,Nógrád,118 0,Pásztói,Pásztó,5.0,Szurdokpüspöki,2734.0,1727,834,,,,,,,,1.0,,,,,,
Tarany,16735.0,község,Somogy,145 0,Nagyatádi,Nagyatád,5.0,Kutas,5468.0,1104,454,,,,,,,,1.0,,,,,,
Tarcal,21740.0,község,Borsod-Abaúj-Zemplén,069 0,Tokaji,Tokaj,2.0,[Helyben],5372.0,2569,1261,,,,,,,,,,,,,,
Tard,8165.0,község,Borsod-Abaúj-Zemplén,060 0,Mezőkövesdi,Mezőkövesd,5.0,Szomolya,4047.0,1008,561,,,,,,,,,,,,,,
Tardona,14784.0,község,Borsod-Abaúj-Zemplén,058 0,Kazincbarcikai,Kazincbarcika,5.0,Mályinka,1230.0,971,426,,,,,,,,,,,,,,
Tardos,30225.0,község,Komárom-Esztergom,114 0,Tatai,Tata,2.0,[Helyben],2332.0,1574,705,,,,,,,,,,,,1.0,,
Tarhos,33075.0,község,Békés,045 0,Békési,Békés,5.0,Murony,5745.0,734,355,,,,,,,,,,,,,,
Tarján,18935.0,község,Komárom-Esztergom,115 0,Tatabányai,Tatabánya,1.0,–,4307.0,2771,1079,,,,,,1.0,,,,,,,,
Tarjánpuszta,33914.0,község,Győr-Moson-Sopron,090 0,Pannonhalmi,Pannonhalma,5.0,Écs,844.0,428,158,,,,,,,,,,,,,,
Tárkány,20987.0,község,Komárom-Esztergom,111 0,Kisbéri,Kisbér,2.0,[Helyben],6494.0,1420,608,,,,,,,,1.0,,,,,,
Tarnabod,32966.0,község,Heves,108 0,Hevesi,Heves,5.0,Tarnazsadány,1033.0,718,176,,,,,,,,1.0,,,,,,
Tarnalelesz,13240.0,község,Heves,109 0,Pétervásárai,Pétervására,2.0,[Helyben],3713.0000000000005,1498,621,,,,,,,,1.0,,,,,,
Tarnaméra,23348.0,község,Heves,108 0,Hevesi,Heves,2.0,[Helyben],2826.0,1475,723,,,,,,,,,,,,,,
Tarnaörs,14128.0,község,Heves,108 0,Hevesi,Heves,2.0,[Helyben],3028.0,1828,706,,,,,,,,1.0,,,,,,
Tarnaszentmária,9052.0,község,Heves,104 0,Egri,Eger,5.0,Verpelét,1100.0,213,180,,,,,,,,,,,,,,
Tarnaszentmiklós,16160.0,község,Heves,108 0,Hevesi,Heves,5.0,Pély,3500.0,738,392,,,,,,,,,,,,,,
Tarnazsadány,17163.0,község,Heves,108 0,Hevesi,Heves,2.0,[Helyben],2519.0,1205,443,,,,,,,,1.0,,,,,,
Tárnok,4154.0,nagyközség,Pest,127 0,Érdi,Érd,1.0,–,2361.0,10548,3810,,,,,,,,,,,,1.0,,
Tárnokréti,4172.0,község,Győr-Moson-Sopron,086 0,Csornai,Csorna,5.0,Bősárkány,953.9999999999999,166,104,,,,,,,,,,,,,,
Tarpa,4312.0,nagyközség,Szabolcs-Szatmár-Bereg,159 0,Vásárosnaményi,Vásárosnamény,2.0,[Helyben],4973.0,2184,881,,,,,,,,1.0,,,,,,
Tarrós,15635.0,község,Baranya,025 0,Hegyháti,Sásd,5.0,Vásárosdombó,529.0,92,52,,,,,,,,,,,,,,
Táska,13693.0,község,Somogy,144 0,Marcali,Marcali,5.0,Pusztakovácsi,2598.0,332,192,,,,,,,,1.0,,,,,,
Tass,20525.0,község,Bács-Kiskun,043 0,Kunszentmiklósi,Kunszentmiklós,1.0,–,7473.0,2836,1323,,,,,,,,1.0,,,,,,
Taszár,4932.0,község,Somogy,143 0,Kaposvári,Kaposvár,1.0,–,1729.0,1718,822,,,,,,,,,,,,,,
Tát,8758.0,város,Komárom-Esztergom,110 0,Esztergomi,Esztergom,1.0,–,1206.0,5116,2066,,,,,,1.0,,,,,,,,
Tata,20127.0,város,Komárom-Esztergom,114 1,Tatai,Tata,2.0,[Helyben],7814.0,23663,10793,,,,,1.0,1.0,,1.0,,,,,,
Tatabánya,18157.0,"megyeszékhely, megyei jogú város",Komárom-Esztergom,115 1,Tatabányai,Tatabánya,1.0,–,9142.0,64785,31550,,,1.0,,1.0,1.0,,1.0,1.0,,,1.0,,1.0
Tataháza,14544.0,község,Bács-Kiskun,034 0,Bácsalmási,Bácsalmás,5.0,Kunbaja,2610.0,1054,639,,,,,,,,,,,,,,
Tatárszentgyörgy,27386.0,község,Pest,125 0,Dabasi,Dabas,1.0,–,5506.0,1855,670,,,,,,,,1.0,,,,,,
Tázlár,24998.0,község,Bács-Kiskun,039 0,Kiskőrösi,Kiskőrös,5.0,Bócsa,7338.0,1655,821,,,,,,,,,,,,,,
Téglás,23214.0,város,Hajdú-Bihar,098 0,Hajdúhadházi,Hajdúhadház,1.0,–,3833.0,6304,2401,,,,,,,,,,,,,,
Tekenye,24703.0,község,Zala,198 0,Zalaszentgróti,Zalaszentgrót,5.0,Zalaszentgrót,696.0,408,249,,,,,,,,,,,,,,
Tékes,27702.0,község,Baranya,025 0,Hegyháti,Sásd,5.0,Vásárosdombó,1256.0,188,102,,,,,,,,1.0,,,,,,
Teklafalu,32072.0,község,Baranya,033 0,Szigetvári,Szigetvár,5.0,Kétújfalu,1676.0000000000002,316,126,,,,,,,,1.0,,,,,,
Telekes,29568.0,község,Vas,182 0,Vasvári,Vasvár,5.0,Kám,1081.0,424,192,,,,,,,,,,,,,,
Telekgerendás,12681.0,község,Békés,046 0,Békéscsabai,Békéscsaba,5.0,Újkígyós,7237.0,1395,662,,,,,,,,,,,,1.0,,
Teleki,23968.0,község,Somogy,146 0,Siófoki,Siófok,5.0,Balatonföldvár,805.0000000000001,187,107,,,,,,,,,,,,,,
Telki,8280.0,község,Pest,123 0,Budakeszi,Budakeszi,1.0,–,1047.0,4466,1542,,,,,,,,,,,,,,
Telkibánya,13763.0,község,Borsod-Abaúj-Zemplén,057 0,Gönci,Gönc,2.0,[Helyben],4682.0,557,374,,,,,,,,,,,,,,
Tengelic,6901.0,község,Tolna,172 0,Paksi,Paks,1.0,–,7093.000000000001,2007,980,,,,,,,,,,,,,,
Tengeri,13675.0,község,Baranya,030 0,Sellyei,Sellye,5.0,Baksa,446.0,60,30,,,,,,,,,,,,,,
Tengőd,32416.0,község,Somogy,147 0,Tabi,Tab,5.0,Kapoly,3021.0,378,259,,,,,,,,,,,,,,
Tenk,14076.0,község,Heves,108 0,Hevesi,Heves,5.0,Heves,1234.0,1080,464,,,,,,,,,,,,,,
Tényő,11457.0,község,Győr-Moson-Sopron,087 0,Győri,Győr,5.0,Kajárpéc,2638.0,1781,738,,,,,,,,,,,,,,
Tépe,31042.0,község,Hajdú-Bihar,096 0,Derecskei,Derecske,5.0,Derecske,2322.0,1002,407,,,,,,,,,,,,,,
Terem,33358.0,község,Szabolcs-Szatmár-Bereg,156 0,Nyírbátori,Nyírbátor,5.0,Nyírcsászári,4950.0,568,280,,,,,,,,,,,,,,
Terény,4844.0,község,Nógrád,116 0,Balassagyarmati,Balassagyarmat,5.0,Bercel,2435.0,343,245,,,,,,,,,,,,1.0,,
Tereske,24174.0,község,Nógrád,119 0,Rétsági,Rétság,5.0,Kétbodony,1703.0,667,307,,,,,,,,1.0,,,,,,
Teresztenye,28635.0,község,Borsod-Abaúj-Zemplén,055 0,Edelényi,Edelény,5.0,Perkupa,869.0,22,30,,,,,,,,,,,,,,
Terpes,12229.0,község,Heves,109 0,Pétervásárai,Pétervására,5.0,Sirok,220.00000000000003,205,98,,,,,,,,1.0,,,,,,
Tés,20570.0,község,Veszprém,190 0,Várpalotai,Várpalota,5.0,Öskü,4903.0,796,425,,,,,,,,,,,,,,
Tésa,19248.0,község,Pest,137 0,Szobi,Szob,5.0,Kemence,437.0,87,44,,,,,,,,,,,,,,
Tésenfa,32744.0,község,Baranya,031 0,Siklósi,Siklós,5.0,Kovácshida,840.0,145,81,,,,,,,,1.0,,,,,,
Téseny,20978.0,község,Baranya,030 0,Sellyei,Sellye,5.0,Baksa,1208.0,297,103,,,,,,,,1.0,,,,,,
Teskánd,8828.0,község,Zala,197 0,Zalaegerszegi,Zalaegerszeg,2.0,[Helyben],484.99999999999994,1254,489,,,,,,,,,,,,,,
Tét,19035.0,város,Győr-Moson-Sopron,092 1,Téti,Tét,2.0,[Helyben],5636.0,4205,1669,,,,,,,,1.0,,,,,,
Tetétlen,19691.0,község,Hajdú-Bihar,102 0,Püspökladányi,Püspökladány,2.0,[Helyben],3211.0,1231,504,,,,,,,,1.0,,,,,,
Tevel,31459.0,község,Tolna,170 0,Bonyhádi,Bonyhád,2.0,[Helyben],2527.0,1202,560,,,,,,1.0,,1.0,,,,,,
Tibolddaróc,30447.0,község,Borsod-Abaúj-Zemplén,060 0,Mezőkövesdi,Mezőkövesd,2.0,[Helyben],3032.0,1179,652,,,,,,,,,,,,,,
Tiborszállás,8952.0,község,Szabolcs-Szatmár-Bereg,154 0,Mátészalkai,Mátészalka,5.0,Mérk,2552.0,848,360,,,,,,,,,,,,,,
Tihany,30465.0,község,Veszprém,185 0,Balatonfüredi,Balatonfüred,2.0,[Helyben],2733.0,1330,840,,,,,,,,,,,,,,
Tikos,17844.0,község,Somogy,144 0,Marcali,Marcali,5.0,Balatonszentgyörgy,335.0,135,50,,,,,,,,,,,,,,
Tilaj,27951.0,község,Zala,197 0,Zalaegerszegi,Zalaegerszeg,5.0,Nagykapornak,816.0,190,106,,,,,,,,,,,,,,
Timár,24475.0,község,Szabolcs-Szatmár-Bereg,157 0,Nyíregyházi,Nyíregyháza,5.0,Tiszanagyfalu,2182.0,1160,479,,,,,,,,1.0,,1.0,,,,
Tinnye,7108.0,község,Pest,133 0,Pilisvörösvári,Pilisvörösvár,2.0,[Helyben],1614.0,1950,761,,,,,,,,,,,,,,
Tiszaadony,9423.0,község,Szabolcs-Szatmár-Bereg,159 0,Vásárosnaményi,Vásárosnamény,5.0,Tiszakerecseny,1563.0,570,243,,,,,,,,1.0,,,,,,
Tiszaalpár,24545.0,nagyközség,Bács-Kiskun,044 0,Tiszakécskei,Tiszakécske,1.0,–,9113.0,4767,2235,,,,,,,,1.0,,,,,,
Tiszabábolna,2291.0,község,Borsod-Abaúj-Zemplén,060 0,Mezőkövesdi,Mezőkövesd,5.0,Mezőkövesd,3269.0,259,278,,,,,,,,,,,,,,
Tiszabecs,17817.0,nagyközség,Szabolcs-Szatmár-Bereg,150 0,Fehérgyarmati,Fehérgyarmat,2.0,[Helyben],1714.0,1055,419,,,,,,,,1.0,,,,,,
Tiszabercel,3850.0,község,Szabolcs-Szatmár-Bereg,151 0,Ibrányi,Ibrány,2.0,[Helyben],3138.0,1731,720,,,,,,,,1.0,,,,,,
Tiszabezdéd,20172.0,község,Szabolcs-Szatmár-Bereg,160 0,Záhonyi,Záhony,2.0,[Helyben],1864.0,1672,651,,,,,,,,1.0,,,,,,
Tiszabő,10773.0,község,Jász-Nagykun-Szolnok,164 0,Kunhegyesi,Kunhegyes,1.0,–,3504.0,2239,432,,,,,,,,1.0,,,,,,
Tiszabura,22770.0,község,Jász-Nagykun-Szolnok,164 0,Kunhegyesi,Kunhegyes,1.0,–,4520.0,3078,848,,,,,,,,1.0,,,,,,
Tiszacsécse,24448.0,község,Szabolcs-Szatmár-Bereg,150 0,Fehérgyarmati,Fehérgyarmat,5.0,Tiszakóród,480.0,210,109,,,,,,,,,,,,,,
Tiszacsege,15644.0,város,Hajdú-Bihar,093 0,Balmazújvárosi,Balmazújváros,2.0,[Helyben],13640.0,4237,2134,,,,,,,,1.0,,,,,,
Tiszacsermely,29133.0,község,Borsod-Abaúj-Zemplén,054 0,Cigándi,Cigánd,5.0,Karcsa,2028.0,412,180,,,,,,,,1.0,,,,,,
Tiszadada,6433.0,község,Szabolcs-Szatmár-Bereg,158 0,Tiszavasvári,Tiszavasvári,1.0,–,4877.0,2024,901,,,,,,,,1.0,,,,,,
Tiszaderzs,16230.0,község,Jász-Nagykun-Szolnok,168 0,Tiszafüredi,Tiszafüred,5.0,Tiszaigar,2719.0,991,627,,,,,,,,1.0,,,,,,
Tiszadob,12593.0,nagyközség,Szabolcs-Szatmár-Bereg,158 0,Tiszavasvári,Tiszavasvári,1.0,–,8259.0,2502,1131,,,,,,,,1.0,,,,,,
Tiszadorogma,3717.0,község,Borsod-Abaúj-Zemplén,059 0,Mezőcsáti,Mezőcsát,5.0,Tiszatarján,4664.0,333,249,,,,,,,,,,,,,,
Tiszaeszlár,9113.0,község,Szabolcs-Szatmár-Bereg,158 0,Tiszavasvári,Tiszavasvári,1.0,–,5454.0,2343,924,,,,,,,,1.0,,,,,,
Tiszaföldvár,13815.0,város,Jász-Nagykun-Szolnok,165 0,Kunszentmártoni,Kunszentmárton,1.0,–,8034.0,9778,4618,,,,,,,,1.0,,,,,,
Tiszafüred,29726.0,város,Jász-Nagykun-Szolnok,168 1,Tiszafüredi,Tiszafüred,2.0,[Helyben],16219.0,10628,5268,,,,,,,,1.0,,,,,,
Tiszagyenda,30304.0,község,Jász-Nagykun-Szolnok,164 0,Kunhegyesi,Kunhegyes,5.0,Tiszaroff,3693.0,916,511,,,,,,,,,,,,,,
Tiszagyulaháza,30845.0,község,Hajdú-Bihar,099 0,Hajdúnánási,Hajdúnánás,5.0,Hajdúnánás,2078.0,659,348,,,,,,,,,,,,,,
Tiszaigar,28699.0,község,Jász-Nagykun-Szolnok,168 0,Tiszafüredi,Tiszafüred,2.0,[Helyben],3404.0,694,381,,,,,,,,1.0,,,,,,
Tiszainoka,20446.0,község,Jász-Nagykun-Szolnok,165 0,Kunszentmártoni,Kunszentmárton,5.0,Cibakháza,1792.0000000000002,397,199,,,,,,,,1.0,,,,,,
Tiszajenő,29346.0,község,Jász-Nagykun-Szolnok,167 0,Szolnoki,Szolnok,2.0,[Helyben],2819.0,1450,821,,,,,,,,,,,,,,
Tiszakanyár,8554.0,község,Szabolcs-Szatmár-Bereg,153 0,Kisvárdai,Kisvárda,5.0,Dombrád,1551.0,1467,520,,,,,,,,1.0,,,,,,
Tiszakarád,13976.0,község,Borsod-Abaúj-Zemplén,054 0,Cigándi,Cigánd,1.0,–,4756.0,2128,867,,,,,,,,1.0,,,,,,
Tiszakécske,30623.0,város,Bács-Kiskun,044 1,Tiszakécskei,Tiszakécske,1.0,–,13327.000000000002,11654,5595,,,,,,,,,,,,,,
Tiszakerecseny,4446.0,község,Szabolcs-Szatmár-Bereg,159 0,Vásárosnaményi,Vásárosnamény,2.0,[Helyben],2386.0,801,374,,,,,,,,1.0,,,,,,
Tiszakeszi,13888.0,község,Borsod-Abaúj-Zemplén,059 0,Mezőcsáti,Mezőcsát,1.0,–,4618.0,2433,1030,,,,,,,,,,,,,,
Tiszakóród,8794.0,község,Szabolcs-Szatmár-Bereg,150 0,Fehérgyarmati,Fehérgyarmat,2.0,[Helyben],1669.0000000000002,710,297,,,,,,,,1.0,,,,,,
Tiszakürt,30386.0,község,Jász-Nagykun-Szolnok,165 0,Kunszentmártoni,Kunszentmárton,2.0,[Helyben],2837.0,1241,689,,,,,,,,,,,,,,
Tiszaladány,19381.0,község,Borsod-Abaúj-Zemplén,069 0,Tokaji,Tokaj,5.0,Tokaj,2219.0,592,313,,,,,,,,,,,,,,
Tiszalök,23524.0,város,Szabolcs-Szatmár-Bereg,158 0,Tiszavasvári,Tiszavasvári,2.0,[Helyben],5866.0,5335,2215,,,,,,,,1.0,,,,,,
Tiszalúc,28398.0,nagyközség,Borsod-Abaúj-Zemplén,066 0,Szerencsi,Szerencs,1.0,–,4488.0,4676,1797,,,,,,,,1.0,,,,,,
Tiszamogyorós,11907.0,község,Szabolcs-Szatmár-Bereg,160 0,Záhonyi,Záhony,5.0,Eperjeske,1025.0,595,249,,,,,,,,,,,,,,
Tiszanagyfalu,27252.0,község,Szabolcs-Szatmár-Bereg,157 0,Nyíregyházi,Nyíregyháza,2.0,[Helyben],2705.0,1685,671,,,,,,1.0,,,,,,,,
Tiszanána,7083.0,község,Heves,108 0,Hevesi,Heves,1.0,–,6814.0,2298,995,,,,,,,,1.0,,,,,,
Tiszaörs,15787.0,község,Jász-Nagykun-Szolnok,168 0,Tiszafüredi,Tiszafüred,5.0,Tiszaszentimre,3710.0,1240,686,,,,,,,,1.0,,,,,,
Tiszapalkonya,8633.0,község,Borsod-Abaúj-Zemplén,068 0,Tiszaújvárosi,Tiszaújváros,2.0,[Helyben],1349.0,1415,618,,,,,,,,1.0,,,,,,
Tiszapüspöki,3373.0,község,Jász-Nagykun-Szolnok,169 0,Törökszentmiklósi,Törökszentmiklós,1.0,–,3745.0000000000005,1988,845,,,,,,,,1.0,,,,,,
Tiszarád,10205.0,község,Szabolcs-Szatmár-Bereg,152 0,Kemecsei,Kemecse,5.0,Kék,923.0,536,173,,,,,,,,1.0,,,,,,
Tiszaroff,20181.0,község,Jász-Nagykun-Szolnok,164 0,Kunhegyesi,Kunhegyes,2.0,[Helyben],5249.0,1522,863,,,,,,,,1.0,,,,,,
Tiszasas,21494.0,község,Jász-Nagykun-Szolnok,165 0,Kunszentmártoni,Kunszentmárton,2.0,[Helyben],2879.0,973,566,,,,,,,,,,,,,,
Tiszasüly,17695.0,község,Jász-Nagykun-Szolnok,167 0,Szolnoki,Szolnok,5.0,Kőtelek,9177.0,1332,747,,,,,,,,1.0,,,,,,
Tiszaszalka,13541.0,község,Szabolcs-Szatmár-Bereg,159 0,Vásárosnaményi,Vásárosnamény,5.0,Csaroda,1496.0,810,348,,,,,,,,,,,,,,
Tiszaszentimre,22789.0,község,Jász-Nagykun-Szolnok,168 0,Tiszafüredi,Tiszafüred,2.0,[Helyben],6561.0,1847,979,,,,,,,,1.0,,,,,,
Tiszaszentmárton,27544.0,község,Szabolcs-Szatmár-Bereg,160 0,Záhonyi,Záhony,5.0,Tiszabezdéd,1446.0,1059,404,,,,,,,,1.0,,,,,,
Tiszasziget,16966.0,község,Csongrád-Csanád,075 0,Szegedi,Szeged,5.0,Kübekháza,2688.0,1675,659,,,,,,,,,,,,,,
Tiszaszőlős,7852.0,község,Jász-Nagykun-Szolnok,168 0,Tiszafüredi,Tiszafüred,5.0,Tiszafüred,4779.0,1174,685,,,1.0,,,,,1.0,,,,,,
Tiszatardos,30298.0,község,Borsod-Abaúj-Zemplén,069 0,Tokaji,Tokaj,5.0,Tarcal,893.0,244,164,,,,,,,,,,,,,,
Tiszatarján,30377.0,község,Borsod-Abaúj-Zemplén,059 0,Mezőcsáti,Mezőcsát,2.0,[Helyben],4039.0,1353,482,,,,,,,,1.0,,,,,,
Tiszatelek,14447.0,község,Szabolcs-Szatmár-Bereg,151 0,Ibrányi,Ibrány,5.0,Buj,3378.0,1234,520,,,,,,,,,,,,,,
Tiszatenyő,9627.0,község,Jász-Nagykun-Szolnok,169 0,Törökszentmiklósi,Törökszentmiklós,2.0,[Helyben],2355.0,1488,655,,,,,,,,,,,,,,
Tiszaug,14094.0,község,Bács-Kiskun,044 0,Tiszakécskei,Tiszakécske,5.0,Szentkirály,2504.0,901,416,,,,,,,,,,,,,,
Tiszaújváros,28352.0,város,Borsod-Abaúj-Zemplén,068 1,Tiszaújvárosi,Tiszaújváros,1.0,–,4604.0,14060,7493,,,,,,,,1.0,,,,,,
Tiszavalk,10977.0,község,Borsod-Abaúj-Zemplén,060 0,Mezőkövesdi,Mezőkövesd,5.0,Mezőkövesd,1154.0,287,179,,,,,,,,,,,,,,
